Event ID#,Year,Month,Day,State,City,Group,Unaffiliated Individual,Claim,Successful,Suicide,Type,Target,Weapon,Casualties,Property Damage,Kidnapping,Ransom Demand,Dominant Ideology
197005010003,1970,5,1,Indiana,Greencastle,Student Radicals,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
197005010004,1970,5,1,Connecticut,New Haven,Student Radicals,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,1,1,0,0,Extreme Left Wing
197005010005,1970,5,1,New York,New York City,Armed Revolutionary Independence Movement (MIRA),0,0,1,0,Bombing/Explosion,Business,Explosives,1,1,0,0,Ethnonationalist-Separatist
197005010006,1970,5,1,New York,New York City,Armed Revolutionary Independence Movement (MIRA),0,0,1,0,Bombing/Explosion,Business,Explosives,1,1,0,0,Ethnonationalist-Separatist
197005010007,1970,5,1,Illinois,Champaign,Revolutionary Force 26,0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Extreme Left Wing
197005010008,1970,5,1,Illinois,Champaign,Revolutionary Force 26,0,1,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Extreme Left Wing
197005040002,1970,5,4,Maryland,Jennings,Strikers,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Single Issue
197005040003,1970,5,4,North Carolina,Chapel Hill,Student Radicals,0,0,1,0,Bombing/Explosion,Military,Explosives,0,0,0,0,Extreme Left Wing
197005040004,1970,5,4,Oklahoma,Norman,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Extreme Left Wing
197005040005,1970,5,4,Missouri,Maryville,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,0,0,0,Extreme Left Wing
197005050002,1970,5,5,Idaho,Lewiston,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,1,0,0,Extreme Left Wing
197005050004,1970,5,5,Florida,Coral Gables,Black Afro Militant Movement,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,0,0,0,0,Extreme Left Wing
197005050005,1970,5,5,Florida,Orlando,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Extreme Left Wing
197005060001,1970,5,6,California,Oakland,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Extreme Left Wing
197005060002,1970,5,6,Washington,Longview,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Military,Explosives,0,0,0,0,Extreme Left Wing
197005060003,1970,5,6,Pennsylvania,Reading,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,0,0,0,Extreme Left Wing
197005060004,1970,5,6,Oregon,Portland,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Extreme Left Wing
197005060005,1970,5,6,California,San Pedro,Left-Wing Militants,0,0,0,0,Facility/Infrastructure Attack,Military,Incendiary,0,0,0,0,Extreme Left Wing
197005060006,1970,5,6,Oregon,Portland,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Extreme Left Wing
197005060007,1970,5,6,Massachusetts,Boston,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Extreme Left Wing
197005080001,1970,5,8,Connecticut,New London,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,1,0,0,Extreme Left Wing
197005090001,1970,5,9,New York,New York City,Stop the War Coalition,0,1,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,1,1,0,0,Extreme Left Wing
197005090002,1970,5,9,California,Los Angeles,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
197005090003,1970,5,9,California,Sacramento,Black Nationalists,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197005100002,1970,5,10,District of Columbia,Washington,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,NGO,Explosives,0,1,0,0,Extreme Left Wing
197005120002,1970,5,12,Texas,Houston,Ku Klux Klan,0,1,1,0,Bombing/Explosion,Telecommunication,Explosives,0,1,0,0,Extreme Right Wing
197005120003,1970,5,12,Michigan,Detroit,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Extreme Left Wing
197005130001,1970,5,13,Iowa,Des Moines,Black Panthers,0,0,1,0,Bombing/Explosion,Police,Explosives,1,1,0,0,Extreme Left Wing
197005130002,1970,5,13,Utah,Salt Lake City,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
197005130003,1970,5,13,North Carolina,Oxford,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Incendiary,0,1,0,0,Extreme Left Wing
197005130004,1970,5,13,Florida,Miami,Black Afro Militant Movement,0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,0,0,0,Extreme Left Wing
197005140001,1970,5,14,Massachusetts,Melrose,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,0,0,0,Extreme Left Wing
197005140002,1970,5,14,New York,New York City,Student Radicals,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,0,1,0,0,Extreme Left Wing
197005140003,1970,5,14,California,Long Beach,Student Radicals,0,0,0,0,Bombing/Explosion,Educational Institution,Explosives,0,0,0,0,Extreme Left Wing
197005140004,1970,5,14,North Carolina,Oxford,Black Nationalists,0,0,0,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Extreme Left Wing
197005150004,1970,5,15,Washington,Seattle,Black Nationalists,0,0,0,0,Bombing/Explosion,Business,Explosives,1,0,0,0,Extreme Left Wing
197005160001,1970,5,16,New York,New York City,Cuban Action,0,0,0,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Single Issue
197005190001,1970,5,19,Missouri,Afton,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Extreme Left Wing
197005200002,1970,5,20,Pennsylvania,Carlisle,Left-Wing Militants,0,0,0,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,0,0,0,Extreme Left Wing
197005200003,1970,5,20,Florida,Miami,Black Afro Militant Movement,0,0,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,0,0,0,Extreme Left Wing
197005210001,1970,5,21,California,Trona,Strikers,0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Single Issue
197005220001,1970,5,22,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Unarmed Assault,Terrorists/Non-State Militia,Melee,1,1,0,0,Ethnonationalist-Separatist
197005220002,1970,5,22,Minnesota,St. Paul,Black Nationalists,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197005220003,1970,5,22,Iowa,Ames,Black Panthers,0,0,1,0,Bombing/Explosion,Police,Explosives,1,1,0,0,Extreme Left Wing
197005250001,1970,5,25,North Carolina,Oxford,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Extreme Left Wing
197005260001,1970,5,26,North Carolina,Oxford,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Extreme Left Wing
197005260002,1970,5,26,North Carolina,Oxford,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,Business,Incendiary,0,1,0,0,Extreme Left Wing
197005270001,1970,5,27,California,Los Angeles,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
197005270002,1970,5,27,Massachusetts,Boston,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Extreme Left Wing
197005270003,1970,5,27,Massachusetts,Boston,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Extreme Left Wing
197005280001,1970,5,28,California,Sacramento,Black Panthers,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197005280002,1970,5,28,Arizona,Phoenix,Left-Wing Militants,0,0,0,0,Bombing/Explosion,Government (General),Explosives,0,0,0,0,Extreme Left Wing
197005280003,1970,5,28,New York,New York City,Student Radicals,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,0,1,0,0,Extreme Left Wing
197005280004,1970,5,28,California,Fullerton,Right-wing extremists,0,0,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Extreme Right Wing
197005290004,1970,5,29,California,Oakland,Black Nationalists,0,0,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Left Wing
197005290005,1970,5,29,California,San Diego,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Sabotage Equipment,0,1,0,0,Extreme Left Wing
197005300001,1970,5,30,New York,New York City,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
197006030001,1970,6,3,Oregon,Portland,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,0,0,0,Extreme Left Wing
197006040001,1970,6,4,California,Oakland,Black Nationalists,0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197006050001,1970,6,5,California,Los Angeles,Student Radicals,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
197006060005,1970,6,6,California,Berkeley,Black Nationalists,0,0,0,0,Bombing/Explosion,Police,Explosives,0,0,0,0,Extreme Left Wing
197006070003,1970,6,7,California,Los Angeles,Black Nationalists,0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197006080001,1970,6,8,Illinois,Chicago,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
197006080002,1970,6,8,California,Oakland,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
197006090003,1970,6,9,New York,New York City,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197006090007,1970,6,9,Illinois,Galesburg,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Extreme Left Wing
197006090008,1970,6,9,New Jersey,Newark,Black Nationalists,0,0,0,0,Assassination,Private Citizens & Property,Firearms,1,1,0,0,Extreme Left Wing
197006110003,1970,6,11,Nebraska,Omaha,Black Panthers,0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197006120002,1970,6,12,Illinois,Cairo,Black Nationalists,0,0,0,0,Bombing/Explosion,Government (General),Explosives,0,0,0,0,Extreme Left Wing
197006120003,1970,6,12,Illinois,Cairo,Black Nationalists,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197006130001,1970,6,13,Iowa,Des Moines,Black Panthers,0,0,1,0,Bombing/Explosion,Business,Explosives,1,1,0,0,Extreme Left Wing
197006130002,1970,6,13,Missouri,Kansas City,Black Nationalists,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
197006150001,1970,6,15,California,Manhattan Beach,Black Nationalists,0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197006170001,1970,6,17,California,Emeryville,Black Nationalists,0,0,1,0,Bombing/Explosion,Police,Explosives,1,0,0,0,Extreme Left Wing
197006180001,1970,6,18,New York,New York City,Student Radicals,0,0,1,0,Facility/Infrastructure Attack,Educational Institution,Incendiary,0,1,0,0,Extreme Left Wing
197006180002,1970,6,18,New York,New York City,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,Other,Incendiary,0,0,0,0,Extreme Left Wing
197006190003,1970,6,19,Illinois,Chicago,Black Nationalists,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197006190004,1970,6,19,California,San Francisco,Black Nationalists,0,0,1,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197006210001,1970,6,21,Iowa,Des Moines,Black Panthers,0,0,0,0,Bombing/Explosion,Police,Explosives,0,0,0,0,Extreme Left Wing
197006230003,1970,6,23,California,San Francisco,Left-Wing Militants,0,0,0,0,Bombing/Explosion,Military,Explosives,0,0,0,0,Extreme Left Wing
197006230004,1970,6,23,New York,New York City,Jewish Defense League (JDL),0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Ethnonationalist-Separatist
197006250001,1970,6,25,Texas,Longview,White supremacists/nationalists,0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Extreme Right Wing
197006280001,1970,6,28,Michigan,Detroit,National Committee to Combat Fascism,0,0,0,0,Armed Assault,Police,Firearms,1,0,0,0,Extreme Left Wing
197006290001,1970,6,29,Iowa,Des Moines,Black Panthers,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,0,1,0,0,Extreme Left Wing
197006290002,1970,6,29,Wisconsin,Whitefish Bay,Left-Wing Militants,0,0,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197006300001,1970,6,30,New Jersey,Plainfield,Black Nationalists,0,0,1,0,Armed Assault,Police,Firearms,1,1,0,0,Extreme Left Wing
197007000001,1970,7,0,Wisconsin,Wauwatosa,Left-Wing Militants,0,0,0,0,Bombing/Explosion,Business,Explosives,0,0,0,0,Extreme Left Wing
197007000002,1970,7,0,Massachusetts,Boston,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,Religious Figures/Institutions,Incendiary,0,1,0,0,Extreme Left Wing
197007010004,1970,7,1,District of Columbia,Washington,Revolutionary Force Seven,0,1,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Extreme Left Wing
197007010005,1970,7,1,California,Berkeley,Student Radicals,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,0,1,0,0,Extreme Left Wing
197007020001,1970,7,2,District of Columbia,Washington,Revolutionary Force Seven,0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Extreme Left Wing
197007020002,1970,7,2,District of Columbia,Washington,Revolutionary Force Seven,0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Extreme Left Wing
197007020003,1970,7,2,District of Columbia,Washington,Revolutionary Force Seven,0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Extreme Left Wing
197007020004,1970,7,2,District of Columbia,Washington,Revolutionary Force Seven,0,0,1,0,Bombing/Explosion,Government (Diplomatic),Explosives,0,1,0,0,Extreme Left Wing
197007020005,1970,7,2,Nebraska,Omaha,Black Panthers,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
197007020006,1970,7,2,California,Compton,Black Nationalists,0,0,0,0,Bombing/Explosion,Police,Explosives,1,1,0,0,Extreme Left Wing
197007030001,1970,7,3,New York,New York City,White supremacists/nationalists,0,0,0,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,0,0,0,Extreme Right Wing
197007030002,1970,7,3,Washington,Seattle,Seattle Liberation Front,0,1,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
197007040002,1970,7,4,New York,New York City,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,1,0,0,Extreme Left Wing
197007040003,1970,7,4,Texas,Longview,White supremacists/nationalists,0,0,1,0,Bombing/Explosion,Educational Institution,Explosives,0,1,0,0,Extreme Right Wing
197007040006,1970,7,4,California,San Francisco,Strikers,0,0,1,0,Assassination,Private Citizens & Property,Firearms,1,0,0,0,Single Issue
197007050001,1970,7,5,New York,New York City,Black Nationalists,0,0,0,0,Bombing/Explosion,Police,Explosives,0,0,0,0,Extreme Left Wing
197007070001,1970,7,7,New York,New York City,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Private Citizens & Property,Explosives,0,1,0,0,Extreme Left Wing
197007080002,1970,7,8,California,Petaluma,Strikers,0,0,1,0,Facility/Infrastructure Attack,Journalists & Media,Incendiary,0,1,0,0,Single Issue
197007090002,1970,7,9,Illinois,Des Plaines,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,1,0,0,Extreme Left Wing
197007110002,1970,7,11,Massachusetts,New Bedford,White supremacists/nationalists,0,0,1,0,Armed Assault,Private Citizens & Property,Firearms,1,0,0,0,Extreme Right Wing
197007140001,1970,7,14,Illinois,Chicago,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,NGO,Incendiary,0,1,0,0,Extreme Left Wing
197007140002,1970,7,14,New York,New York City,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,0,0,0,Extreme Left Wing
197007160001,1970,7,16,Illinois,Chicago,White supremacists/nationalists,0,0,1,0,Facility/Infrastructure Attack,NGO,Incendiary,0,0,0,0,Extreme Right Wing
197007160002,1970,7,16,New York,New York City,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,0,0,0,Extreme Left Wing
197007160003,1970,7,16,Minnesota,St. Paul,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Government (General),Incendiary,0,0,0,0,Extreme Left Wing
197007170001,1970,7,17,Illinois,Chicago,Black Nationalists,0,0,1,0,Armed Assault,Police,Firearms,1,1,0,0,Extreme Left Wing
197007180001,1970,7,18,New York,New York City,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
197007200001,1970,7,20,New York,New York City,Black Nationalists,0,0,1,0,Facility/Infrastructure Attack,NGO,Incendiary,0,1,0,0,Extreme Left Wing
197007210003,1970,7,21,New York,New York City,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Police,Explosives,0,1,0,0,Extreme Left Wing
197007210004,1970,7,21,Wisconsin,Milwaukee,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
197007220002,1970,7,22,Wisconsin,Milwaukee,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Utilities,Explosives,0,1,0,0,Extreme Left Wing
197007220003,1970,7,22,New Jersey,Camden,Left-Wing Militants,0,0,1,0,Facility/Infrastructure Attack,Military,Incendiary,0,0,0,0,Extreme Left Wing
197007230002,1970,7,23,California,Los Angeles,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
197007240002,1970,7,24,New York,New York City,Jewish Defense League (JDL),0,0,0,0,Facility/Infrastructure Attack,NGO,Incendiary,0,0,0,0,Ethnonationalist-Separatist
197007260002,1970,7,26,Wisconsin,Sparta,American Servicemen's Union (ASU),0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
197007270001,1970,7,27,New York,New York City,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Business,Explosives,0,1,0,0,Extreme Left Wing
197007270002,1970,7,26,Wisconsin,Sparta,American Servicemen's Union (ASU),0,0,1,0,Bombing/Explosion,Utilities,Explosives,0,1,0,0,Extreme Left Wing
197007270003,1970,7,26,Wisconsin,Sparta,American Servicemen's Union (ASU),0,0,1,0,Bombing/Explosion,Telecommunication,Explosives,0,1,0,0,Extreme Left Wing
197007270004,1970,7,27,California,San Francisco,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
197007270005,1970,7,27,California,San Francisco,Left-Wing Militants,0,0,1,0,Bombing/Explosion,Military,Explosives,0,1,0,0,Extreme Left Wing
197007300001,1970,7,30,California,Alameda,"Weather Underground, Weathermen",0,0,1,0,Bombing/Explosion,Government (General),Explosives,0,1,0,0,Extreme Left Wing
197007300002,1970,7,30,Illinois,Chicago,Black Panthers,0,0,0,0,Bombing/Explosion,Utilities,Explosives,0,1,0,0,Extreme Left Wing
