Event ID#,Year,Month,Day,State,City,LAT,LONG,Summary,Successful,Suicide,Attack Type,Attack Type Text,Target Type,Target Type Text,Target,ORGNAME,Motive,Unaffiliated Individual,Claim,Weapon Type,Weapon Type Text,Weapon Sub-Type,Weapon Sub-Type Text, Number Killed,Number Wounded,Number Attackers Killed,Number Atackers Wounded,Property Damage,Property Damage Extent,Damage Extent Text,Kidnapping,Number Hostages,Ransom Demand,Hostage/Kidnapping Outcome
197002200001,1970,2,20,Connecticut,Hartford,41.763325,-72.674069,"2/20/1970: Unknown perpetrators threw a Molotov cocktail at a Federal Building that housed a United States Courthouse in Hartford, Connecticut, United States. There were no casualties but the building sustained an estimated $450 in damages.",1,0,7,Facility/Infrastructure Attack,2,Government (General),United States District Court of Connecticut,Left-Wing Militants,,0,1,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197002200002,1970,2,20,New York,New York City,40.697132,-73.931351,"2/20/1970: Unknown perpetrators ignited a firebomb at the Columbia University International Law Library in Manhattan, New York, United States. There were no casualties but the building sustained slight damages.",1,0,7,Facility/Infrastructure Attack,8,Educational Institution,Columbia University International Law Library,Student Radicals,,0,0,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197002200003,1970,2,20,Washington,Seattle,47.610786,-122.331306,"2/20/1970: Unknown perpetrators placed two dynamite bombs at the construction site of the School of Architecture at the University of Washington in Seattle, Washington, United States. Only one of the two bombs exploded causing little damage. There were no casualties.",1,0,3,Bombing/Explosion,8,Educational Institution,"Construction site of Architecture School, University of Washington",Student Radicals,,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197002210003,1970,2,21,New York,New York City,40.697132,-73.931351,"2/21/1970: Unknown perpetrators threw a firebomb at a police car in front of the Charles Street Police Station in Greenwich, New York, United States. Another bomb was thrown to the pavement  seventy-five feet away. The attacks caused no damages or casualties.",0,0,7,Facility/Infrastructure Attack,3,Police,Charles Street Police Station,Left-Wing Militants,,0,0,8,Incendiary,20,Gasoline or Alcohol,0,0,0,0,0,,,0,,0,
197002210004,1970,2,21,New York,New York City,40.697132,-73.931351,"2/21/1970: Two Military Recruiting Stations in the vicinity of Brooklyn College were firebombed by unknown perpetrators in New York, United States. There were no casualties but the recruiting stations sustained minor damages before the fire was extinguished.",1,0,7,Facility/Infrastructure Attack,4,Military,Army Recruiting Booth and Navy Recruiting Booth,Left-Wing Militants,,0,0,8,Incendiary,20,Gasoline or Alcohol,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197002210005,1970,2,21,New York,New York City,40.697132,-73.931351,"2/21/1970: The Weathermen claimed credit for bombing the residence of State Supreme Court Justice John Murtagh New York, United States. The attack caused no casualties but the house sustained minor damages. Judge Murtagh was presiding over a trial of thirteen Black Panther members at the time. Anti-Vietnam war and pro-Black Panther graffiti was left at the scene of the attack.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Judge John Murtagh and family,"Weather Underground, Weathermen",Protest Vietnam War and show support for Black Panthers.,0,1,6,Explosives,14,Time Fuse,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197002210006,1970,2,21,Colorado,Denver,39.758968,-104.876305,"2/21/1970: Unknown perpetrators threw a firebomb into the residence of James C. Perrill in Denver, Colorado, United States. There were no casualties and it is unknown if the house was damaged. The attack occurred during heightened racial tensions due to the integration of Denver City Schools and Perrill was  a conservative school board member.",1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,James C. Perrill,Black Nationalists,Protest anti-integrationists of the Denver City Schools.,0,0,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,-9,4,Unknown,0,,0,
197002220001,1970,2,22,New York,Ithaca,42.455233,-76.475847,"2/22/1970: Unknown perpetrators threw kerosene flare pots at the Wari House Dormitory which housed the Black Women's Cooperative at Cornell University in Ithaca, New York, United States. The incendiary tossed at the dormitory failed to ignite, but an incendiary thrown through the window of a car parked in front of the dormitory burst into flames and caused minor damages to the vehicle. There were no casualties.",1,0,7,Facility/Infrastructure Attack,8,Educational Institution,Dormitory housing Black Women's Collective,White supremacists/nationalists,To intimidate the African American community at Cornell University,0,0,8,Incendiary,20,Gasoline or Alcohol,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197002220002,1970,2,22,Wisconsin,Prairie du Sac,43.287052,-89.724361,"2/22/1970: Karl Armstrong, a member of the New Years Gang, attempted to bomb the Wisconsin Power and Light substation in Prairie du Sac, Wisconsin, United States. Carrying thirteen sticks of dynamite he broke into the substation, but fled the scene when a night security guard arrived unexpectedly. The substation supplied power to the Badger Ammunition Plant.",0,0,3,Bombing/Explosion,21,Utilities,"Wisconsin Power and Light Company substation, Prairie du Sac",New Year's Gang,To sabotage the Badger Ammunition Plant,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,0,,,0,,0,
197002230001,1970,2,23,Nebraska,South Sioux City,42.47031,-96.413949,"2/23/1970: In a series of related attacks, unknown perpetrators bombed four separate power transmission poles in the Dakota City and Sioux City areas in Nebraska, United States. There were no casualties and none of the dynamite blasts broke off any of the poles. These attacks were one of many instances of violence in South Sioux City during the Iowa Beef Packers strike.",1,0,3,Bombing/Explosion,21,Utilities,Power Transmission Pole in the Dakota City/Sioux City area,Strikers,The attack occurred during the violent Iowa Beef Packers strike in South Sioux City.,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,0,,,0,,0,
197002230002,1970,2,23,Nebraska,South Sioux City,42.47031,-96.413949,"2/23/1970: In a series of related attacks, unknown perpetrators bombed four separate power transmission poles in the Dakota City and Sioux City areas in Nebraska, United States. There were no casualties and none of the dynamite blasts broke off any of the poles. These attacks were one of many instances of violence in South Sioux City during the Iowa Beef Packers strike.",1,0,3,Bombing/Explosion,21,Utilities,Power Transmission Pole in the Dakota City/Sioux City area,Strikers,The attack occurred during the violent Iowa Beef Packers strike in South Sioux City.,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,0,,,0,,0,
197002230003,1970,2,23,Nebraska,South Sioux City,42.47031,-96.413949,"2/23/1970: In a series of related attacks, unknown perpetrators bombed four separate power transmission poles in the Dakota City and Sioux City areas in Nebraska, United States. There were no casualties and none of the dynamite blasts broke off any of the poles. These attacks were one of many instances of violence in South Sioux City during the Iowa Beef Packers strike.",1,0,3,Bombing/Explosion,21,Utilities,Power Transmission Pole in the Dakota City/Sioux City area,Strikers,The attack occurred during the violent Iowa Beef Packers strike in South Sioux City.,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,0,,,0,,0,
197002230004,1970,2,23,Nebraska,South Sioux City,42.47031,-96.413949,"2/23/1970: In a series of related attacks, unknown perpetrators bombed four separate power transmission poles in the Dakota City and Sioux City areas in Nebraska, United States. There were no casualties and none of the dynamite blasts broke off any of the poles. These attacks were one of many instances of violence in South Sioux City during the Iowa Beef Packers strike.",1,0,3,Bombing/Explosion,21,Utilities,Power Transmission Pole in the Dakota City/Sioux City area,Strikers,The attack occurred during the violent Iowa Beef Packers strike in South Sioux City.,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,0,,,0,,0,
197002230005,1970,2,23,Arizona,Tucson,32.222232,-110.925752,"2/23/1970: Unknown perpetrators detonated a dynamite bomb in front of the Selective Service Headquarters in Tucson, Arizona, United States. There were no casualties, however, all of the windows of the building shattered.",1,0,3,Bombing/Explosion,4,Military,"Selective Service Headquarters, Tucson Arizona.",Left-Wing Militants,Protest the draft.,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197002240002,1970,2,24,Colorado,Denver,39.758968,-104.876305,"2/24/1970: Unknown perpetrators detonated a pipe bomb in front of the house of Wilfred Keyes in Denver, Colorado, United States. There were no casualties, however, the front porch was destroyed and many windows were shattered. Keyes was the lead plaintiff in a court case calling for the desegregation of Denver City Schools.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Wilfred Keyes,White supremacists/nationalists,Protest the desegregation of Denver City Schools.,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197002240003,1970,2,24,Illinois,Champaign,40.101952,-88.227161,"2/24/1970: Unknown perpetrators threw a Molotov cocktail into the Armory at the University of Illinois, Champaign-Urbana, United States. There were no casualties but the firebomb caused $2,000 in damages. The offices of the R.O.T.C. were located in the Armory",1,0,7,Facility/Infrastructure Attack,4,Military,"R.O.T.C., University of Illinois",Student Radicals,Protest secret government research at the University of Illinois and the R.O.T.C. program.,0,0,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197002270001,1970,2,27,Colorado,Boulder,40.007581,-105.265942,"2/27/1970: Unknown perpetrators detonated a bomb in the Behavioral Sciences Building at the University of Colorado at Boulder in Colorado, United States. There were no casualties but the building was damaged.",1,0,3,Bombing/Explosion,8,Educational Institution,Institute of Behavioral Sciences,Student Radicals,Protesting scholarship money that was set aside for minorities but had yet to be awarded,0,0,6,Explosives,16,Unknown Explosive Type,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197003010005,1970,3,1,Colorado,Boulder,40.007581,-105.265942,"3/1/1970: Unknown perpetrators bombed the office of the Air Force R.O.T.C. at the University of Colorado in Boulder, Colorado, United States. There were no casualties but the R.O.T.C. training facility sustained an estimated $2,000 in damages.",1,0,3,Bombing/Explosion,4,Military,Air Force R.O.T.C. at University of Colorado,Student Radicals,Protest the Vietnam War and the R.O.T.C.,0,0,6,Explosives,17,Other Explosive Type,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197003010006,1970,3,1,Colorado,Colorado Springs,38.864281,-104.778412,"3/1/1970: Unknown perpetrators firebombed the headquarters of the Selective Service in Colorado Springs, Colorado, United States. There were no casualties but the building sustained moderate damages.",1,0,7,Facility/Infrastructure Attack,4,Military,"Selective Service Headquarters, Colorado Springs",Left-Wing Militants,Protest the War in Vietnam and sabotage the draft,0,0,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197003010007,1970,3,1,Colorado,Boulder,40.007581,-105.265942,"3/1/1970: In a series of two incidents that were possibly related, unknown perpetrators firebombed a University of Colorado campus police vehicle in Boulder, Colorado, United States. There were no casualties but the car was damaged.",1,0,7,Facility/Infrastructure Attack,3,Police,Police Car,Student Radicals,,0,0,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197003010008,1970,3,1,Colorado,Boulder,40.014986,-105.270546,"3/2/1970: In a series of two incidents that were possibly related, unknown perpetrators bombed a city police car in Boulder, Colorado, United States. There were no casualties but the car was damaged.",1,0,3,Bombing/Explosion,3,Police,Police Car,Left-Wing Militants,,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197003020001,1970,3,2,Ohio,Cleveland,41.479561,-81.675461,"3/2/1970: Unknown perpetrators threw a Molotov cocktail into the house of Frank Schaeffer, the president of the Cleveland Fraternal Order of Police, in Cleveland, Ohio, United States. There were no casualties but the fire caused an estimated $200 in damages. Schaeffer had recently defended the actions of Cleveland Police Officers during the 1968 racial disorders.",1,0,7,Facility/Infrastructure Attack,14,Private Citizens & Property,Frank Schaeffer,Black Nationalists,To protest Frank Schaeffer's defense of the Cleveland Police Deparment during the 1968 Glenville racial riots,0,0,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197003030002,1970,3,3,Colorado,Denver,39.758968,-104.876305,"3/3/1970: Unknown perpetrators bombed a foreign-made car painted red in Denver, Colorado, United States. There were no casualties but the car was damaged.",1,0,3,Bombing/Explosion,14,Private Citizens & Property,Foreign cars painted red,Left-Wing Militants,,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197003030003,1970,3,3,Washington,Seattle,47.610786,-122.331306,"3/3/1970: Four left wing radicals set off a dynamite bomb at a post office in Seattle, Washington, United States. There were no casualties but the building and a vehicle were damaged.",1,0,3,Bombing/Explosion,2,Government (General),Post Office in Seattle's University District,Student Radicals,,0,0,6,Explosives,28,Dynamite/TNT,0,0,0,0,1,3,Minor (likely < $1 million),0,,0,
197003040001,1970,3,4,California,Oakland,37.791927,-122.225906,"3/4/1970: Unknown perpetrators placed a time bomb in a Barracks at the Oakland Army Base in California, United States. The bomb was subsequently discovered and disarmed. The base was used as a departing point for United States troops heading to Vietnam.",0,0,3,Bombing/Explosion,4,Military,Oakland Army Base,Left-Wing Militants,Sabotage the US Army war efforts and protest the Vietnam War,0,0,6,Explosives,14,Time Fuse,0,0,0,0,0,,,0,,0,
